NodeID,SeqLength,N_Asms,N_Occurrences,Jaccard_Cont_WiRv,Jaccard_Cont_WiIS6110,Jaccard_Cont_WiRv_InsSeqAndPhages,IsSVNode,MaxJC_ToOtherNode
FORPQWTNEE,1089,152,152,1.0,0.0,0.0,False,0.0
EXQOBOLUVL,1249,151,151,1.0,0.0,0.0,True,0.0
MEKUGQAXYU,5202,151,151,0.9864655839133797,0.0,0.0,True,0.0
ZZGJPCWYLS,2504,152,152,0.9749393694421988,0.0,0.246160064672595,False,0.0
MXDOBKTMJJ,12222,152,152,0.9923720472440944,0.0,0.0,False,0.0
AMJDEIQIMS,273,1,1,0.0,0.0,0.0,True,0.0
AGINQLEEKO,24371,152,152,0.9961792859783903,0.0,0.0,False,0.0
GMINWAPTOV,393,151,151,1.0,0.0,0.0,True,0.0
KIZLKMYTOB,678,143,143,1.0,0.0,0.0,True,0.0
TUCQCXCKJB,499,150,150,1.0,0.0,0.0,True,0.0
VKESSKXXOG,3296,152,152,0.9810165339865279,0.0,0.0,False,0.0
CIUNWQUKOS,450,150,150,1.0,0.0,0.0,True,0.0
MVYSCSAYCA,5934,152,152,0.9894986449864499,0.0,0.0,False,0.0
ZBPUNBYSKX,38353,152,152,0.9938157242387078,0.0,0.0,False,0.0002609399055397542
WVJBFSCYQP,442,150,150,1.0,0.0,0.0,True,0.0
UVKDQZQEKH,1706,150,150,1.0,0.0,0.0,True,0.0
LDLRPRSAOA,206,152,152,1.0,0.0,0.0,False,0.0
WIPVPUGDKA,279,151,151,1.0,0.0,0.0,True,0.0
WSJJUFZCLP,1043,21,21,0.0,0.0,0.0,True,0.0
SQUCXIKMVA,708,152,152,0.9542772861356932,0.0,0.0,False,0.0
ZDQNHSTYTY,11019,152,152,1.0,0.0,0.0,False,0.0
ZRXSUVHSBP,500,152,152,1.0,0.0,0.0,False,0.0
KSLBOGTXYO,19059,152,152,0.995112722686426,0.0,0.0,False,0.0
LKXJIIUHNZ,150,0,0,1.0,0.0,0.0,True,0.35
HFHYEIGOPG,2320,86,86,0.0,0.0,0.0,True,0.0
FUMELMXHIP,1755,148,148,0.9843478260869565,0.0,0.0,True,0.0
UNZFIAOHVD,1169,149,149,0.9727831431079894,0.0,0.0,True,0.0
SSDUNTICAI,3575,152,152,1.0,0.0,0.0,False,0.0
LMQZEQRUJU,235,152,152,0.8585365853658536,0.0,0.0,False,0.2048780487804878
PMGMPFMBCN,202,152,152,1.0,0.0,0.0,False,0.0
NGAKQZBCHT,126,0,0,1.0,0.0,0.0,True,0.0
FOTHRUEMNQ,126,0,0,0.03125,0.0,0.0,True,0.0
RFFQSMVYZY,121,0,0,0.43956043956043955,0.0,0.0,True,0.0
PFXYJKTOPB,3477,152,152,1.0,0.0,0.0,False,0.0
AXXOEJVIUY,135,0,0,1.0,0.0,0.0,True,0.0
GAFFUVBPDU,204,12,12,1.0,0.0,0.0,True,0.06896551724137931
EHTCTFPZMZ,157,0,0,1.0,0.0,0.0,True,0.0
UVJXYDXENG,1153,1,1,0.0,0.0,0.0,True,0.0
JTVLJPWUCO,11446,152,152,0.9988612473721094,0.0,0.0,False,0.0
OWVQGDRGSD,141,0,0,1.0,0.0,0.0,True,0.0
BOJOLYLKPL,121,0,0,1.0,0.0,0.0,True,0.0
EQVGETYJTP,113,0,0,1.0,0.0,0.0,True,0.1927710843373494
MJRNXRXZEX,162,0,0,1.0,0.0,0.0,True,0.0
BTUAPXCUTL,227,151,151,1.0,0.0,0.0,True,0.0
QICVINCNYK,1728,152,152,1.0,0.0,0.0,False,0.0
MFPAZQOGAR,3479,152,152,1.0,0.0,0.0,False,0.0
UISCVZONTF,2358,151,151,0.9866838487972509,0.0,0.0,True,0.0
LAVHPEXTGJ,4063,152,152,1.0,0.0,0.0,False,0.0017356806347632037
ZRHXIUGNMY,251,152,152,1.0,0.0,0.0,False,0.0
DZQCCAOXYG,1071,151,151,1.0,0.0,0.0,True,0.026897214217098942
TDWHGDGKPZ,1550,152,152,1.0,0.0,0.0,False,0.0
NFXWTIJACD,10073,152,152,0.9938265458528328,0.0,0.0,False,0.0003982873643333665
AFAROTQAJN,390,152,152,1.0,0.0,0.0,False,0.0
IOETVSBWHO,35033,152,152,0.9955673758865248,0.0,0.0,False,0.0005147563486616335
MNULEFKXKQ,73572,152,152,0.9937450708438715,0.0,0.0,False,1.3597672078540155e-05
ZFJEMOCSPJ,174,0,0,0.0,0.0,0.0,True,0.0
XRCOKKSBPU,4495,152,152,0.9791713325867861,0.0,0.0,False,0.0
YUBPXVWWQJ,659,152,152,0.9507154213036566,0.0,0.0,False,0.0
ZOCLFSNHME,102,0,0,0.0,0.0,0.0,True,0.0
SQOMIZQZMI,455,152,152,1.0,0.0,0.0,False,0.0
AYADHNWVWQ,676,89,89,1.0,0.0,0.0,True,0.0
EXABVADAYF,197,0,0,1.0,0.0,0.0,True,0.0
FVZQPUYIGU,566,152,152,1.0,0.0,0.0,False,0.0
DJTBSQASRO,1855,152,152,1.0,0.0,0.0,False,0.002191780821917808
ADSYHHWBUK,122,0,0,1.0,0.0,0.0,True,0.0
RHVPXLMWBX,3324,152,152,0.990588949605343,0.0,0.0,False,0.0
XUUGZEJBBD,126,0,0,1.0,0.0,0.0,True,0.0
RJVEHHSMLH,4539,152,152,0.9931248613883344,0.0,0.0,False,0.0
XAOOVNSZUN,2567,152,152,1.0,0.0,0.0,False,0.0
TDCHVXHMDS,3729,152,152,1.0,0.0,0.0,False,0.0005406866720735334
KHIWSQHKYI,7947,152,152,0.9960843753947202,0.0,0.0,False,0.0
WGPZFRFGXF,178,0,0,1.0,0.0,0.0,True,0.0
TZZKJUQMHO,16,0,0,0.0,0.0,0.0,True,0.0
TIQMCWAVGP,18311,152,152,0.9966085006290685,0.0,0.0,False,0.00010940320551392156
OPVHCGVWZL,159,0,0,0.08527131782945736,0.0,0.0,True,0.0
KPKDTMJBBS,2836,152,152,1.0,0.0,0.0,False,0.0
UCPVCFPCAI,330,150,150,0.96,0.0,0.0,True,0.01
LHOIFLCUHT,474,1,1,0.0,0.0,0.0,True,0.0
ZJEPPXDGPB,18799,152,152,1.0,0.0,0.0,False,0.0005330490405117271
FBYGYKJXGO,11018,152,152,0.9968147069530396,0.0,0.0,False,0.00018201674554058973
OAQWFBVSRJ,135,0,0,1.0,0.0,0.0,True,0.515625
VAAYNIFBBA,143,0,0,1.0,0.0,0.0,True,0.4247787610619469
KARVYQDPOY,3336,152,152,0.9978826376285541,0.0,0.0,False,0.0
DSELEVBXQS,20352,152,152,0.9938982383623659,0.0,0.0,False,0.0010825706131286292
KQPDPSJMYB,1198,152,152,1.0,0.0,0.0,False,0.0
ILZQGPXOJU,10092,152,152,0.9938302318638671,0.0,0.0,False,0.0
IUGCWWKIZT,766,1,1,0.0,0.0,0.0,True,0.0
GGBWKUBTDU,235,145,145,1.0,0.0,0.0,True,0.0
ZIPDPOYONT,118,0,0,1.0,0.0,0.0,True,0.011363636363636364
YINPGLAKEM,2593,150,150,1.0,0.0,0.0,True,0.0074131876706984
IWTHZMGOER,537,146,146,1.0,0.0,0.0,True,0.0
ELESUZSCGN,26424,152,152,0.9949928744752148,0.0,0.0,False,0.0
CEETYMEJPR,2540,152,152,0.9717131474103585,0.0,0.09243027888446215,False,0.0
NKRTZMOMAU,2902,142,142,0.9892061281337048,0.0,0.0,True,0.0
MYXIGJHCFW,175,0,0,1.0,0.0,0.0,True,0.0
WQLQWZMOKT,152,0,0,1.0,0.0,0.0,True,0.0
GEUZFBWANW,106,0,0,1.0,0.0,0.0,True,0.0
IABSODVRAD,8202,152,152,0.9768722466960352,0.0,0.0,False,0.0
PCFCKGOOZR,5856,152,152,0.9946790250600756,0.0,0.0,False,0.0
ZXPLKKDRXX,178,0,0,1.0,0.0,0.0,True,0.0
PGPVTOXEIY,819,152,152,0.9632446134347274,0.0,0.0,False,0.0
JTEEAGVLHD,212,117,117,0.0,0.0,0.0,True,0.0
MMLVDQPYBU,144,0,0,1.0,0.0,0.0,True,0.0
EBHRNQUKFA,4605,152,152,0.993224043715847,0.0,0.0,False,0.0
UTTOBMTHQR,117,0,0,1.0,0.0,0.0,True,0.0
CZFTZDIOVL,139,0,0,1.0,0.0,0.0,True,0.45871559633027525
CITVFFJXPR,192,0,0,1.0,0.0,0.0,True,0.0
IGFKQUEISH,17282,152,152,1.0,0.0,0.0,False,0.0
ZSNWGXHDSZ,12892,152,152,0.9975897994091121,0.0,0.0,False,0.0005442388431037163
MZHJQPMCYA,23123,152,152,0.9906032130948772,0.0,0.0,False,4.330316546139523e-05
KFKWTCJWIG,673,152,152,1.0,0.0,0.0,False,0.0
UVFJQMVAIY,40388,152,152,0.9962089300758215,0.0,0.031963922890133306,False,0.0
ACGXQQNGRE,140,0,0,1.0,0.0,0.0,True,0.0
BUUMFUMIEJ,240,16,16,1.0,0.0,1.0,True,0.0
ZZVZIKSNUG,1527,151,151,1.0,0.0,0.0,True,0.0
JPRTYLENPU,7479,152,152,0.9961068599812055,0.0,0.0,False,0.0
YHREKZNFWI,2546,152,152,0.9876788553259142,0.0,0.0,False,0.0
SAQUOLNXWQ,242,150,150,1.0,0.0,0.0,True,0.0
LCNLRHOTDA,208,150,150,1.0,0.0,0.0,True,0.056179775280898875
HPZOHUYQIV,3884,152,152,1.0,0.0,0.0,False,0.0
WUFLISYTAJ,984,151,151,1.0,0.0,0.0,True,0.0
KHJNESGETU,126,0,0,1.0,0.0,0.0,True,0.5104166666666666
EMBSQHQBUV,168,0,0,0.0,0.0,0.0,True,0.0
KSPIYZQJOR,278,151,151,0.9395161290322581,0.0,0.0,True,0.0
JVHNOLBAYA,874,151,151,1.0,0.0,0.0,True,0.0
QPRAKDTXIN,1724,152,152,0.9634002361275088,0.0,0.0,False,0.0
NBGGDQQFGZ,602,147,147,1.0,0.0,0.0,True,0.0
UQFTHABYKF,165,0,0,1.0,0.0,0.0,True,0.0
XXYYYIIRDN,1126,151,151,0.9717153284671532,0.0,0.0,True,0.0
XPUJVJEZFT,838,146,146,1.0,0.0,0.0,True,0.0
KBGDRRRFII,135,0,0,1.0,0.0,0.0,True,0.0
MMNOKBMGOW,2848,152,152,1.0,0.0,0.0,False,0.0017743080198722497
KPCKVZYLSX,7468,152,152,0.9916644259209465,0.0,0.0,False,0.0
WCVBRCJJWH,3148,20,20,0.0,0.0,0.0,True,0.0
KVMPHXOYBM,14380,152,152,0.9978397212543554,0.0,0.0,False,0.0
JXVXAHDOLN,779,152,152,1.0,0.0,0.0,False,0.042723631508678236
XMOQJFZSXZ,541,147,147,1.0,0.0,0.0,True,0.0
DQQQUGGWZX,418,150,150,1.0,0.0,0.0,True,0.0
WBMUEFCLBU,733,151,151,1.0,0.0,0.0,True,0.0
EVGFFFLHEY,116,0,0,0.5176470588235295,0.0,0.0,True,0.10588235294117647
BGWEQDPVAQ,135,0,0,1.0,0.0,0.0,True,0.0380952380952381
DKMXLIOQTW,579,1,1,0.0,0.0,0.0,True,0.0
GNGFYAPQFW,1623,152,152,1.0,0.0,0.0,False,0.0
KITCQYZIET,766,1,1,0.001358695652173913,0.0,0.0,True,0.001358695652173913
FRACPXDTVE,563,151,151,1.0,0.0,0.0,True,0.0
GDFJWTEWMB,1150,152,152,0.9723214285714286,0.0,0.0,False,0.0
KGLJASCCTV,8771,152,152,0.9964534950234527,0.0,0.0,False,0.0
QJOWTVIHTV,7149,152,152,1.0,0.0,0.0,False,0.0
ROYHKAUGLI,8401,152,152,1.0,0.0,0.0,False,0.0
MQNYVKYWKL,22310,152,152,0.9944344703770197,0.0,0.0,False,0.0
RNVMECSJIT,269,151,151,1.0,0.0,0.0,True,0.0
BFZUCXJRIY,150,0,0,1.0,0.0,0.0,True,0.0
OXZDRJONGD,32387,152,152,0.9934789999072844,0.0,0.0016997867540254042,False,9.27156411286584e-05
SZORSBYPYT,673,151,151,1.0,0.0,0.0,True,0.003110419906687403
FFCVSYVOHQ,133,0,0,1.0,0.0,0.0,True,0.019417475728155338
AHFWLSLFOC,734,1,1,0.0,0.0,0.0,True,0.0
BUBABLYIGB,981,147,147,1.0,0.0,0.0,True,0.0031545741324921135
IFPEHLFQTL,4199,152,152,0.9925641640681219,0.0,0.0,False,0.0
FBQRCPZWZI,296,152,152,1.0,0.0,0.0,False,0.0
FVAHTKGCAE,134,0,0,0.7788461538461539,0.0,0.0,True,0.5576923076923077
IZJKSUDJMN,7115,152,152,1.0,0.0,0.0,False,0.0
FKFVVFTVYV,16744,152,152,0.9944358023214072,0.0,0.0,False,0.0
BLQMGJVEVO,3513,152,152,1.0,0.0,0.0,False,0.0
AXKNPOORDG,118,0,0,0.9886363636363636,0.0,0.0,True,0.0
TQQOBFMAKB,120,0,0,1.0,0.0,0.0,True,0.0
ZLODBZGHAG,1286,151,151,1.0,0.0,0.0,True,0.0
MVVTGRAFCD,2062,152,152,1.0,0.0,0.0,False,0.0
DWCJOPJDWM,500,145,145,1.0,0.0,0.0,True,0.0
IAHZANRJZW,1266,147,147,0.9239482200647249,0.0,0.0,True,0.0024271844660194173
ZVFHVLAFWZ,11609,152,152,0.9946454788841869,0.0,0.0,False,0.0018999913636756197
FVRZGJXXYR,121,0,0,1.0,0.0,0.0,True,0.0
KBXOOCNLZJ,611,1,1,0.024096385542168676,0.0,0.0,True,0.024096385542168676
ZMKSBPGBPI,1410,79,79,0.0,0.0,0.0,True,0.0
HVHIMSSWVF,428,151,151,1.0,0.0,0.0,True,0.0
OQFFRDQWBY,590,151,151,1.0,0.0,0.0,True,0.0
RYAIPMSMGQ,254,151,151,0.9269406392694064,0.0,0.0,True,0.0136986301369863
NMGNWFHYUE,742,151,151,0.9564606741573034,0.0,0.0,True,0.0
EXPKQCTHYC,116,0,0,1.0,0.0,0.0,True,0.0
TPQKOCAHPO,87,0,0,0.17543859649122806,0.0,0.0,True,0.17543859649122806
YSPSIYYPRA,255,63,63,1.0,0.0,0.8711111111111111,True,0.0
DAUKNMPEWX,681,151,151,1.0,0.0,0.0,True,0.0
NIEQFSJFDM,1391,152,152,1.0,0.0,0.0,False,0.0
VGQZVRYIDT,215,76,76,0.9351351351351351,0.0,0.0,True,0.32432432432432434
EGQWAKQHQM,349,151,151,1.0,0.0,0.0,True,0.0
CGRSRKPKDI,979,152,152,1.0,0.0,0.0,False,0.015806111696522657
NLPSCDIOEH,1346,150,150,1.0,0.0,0.0,True,0.0
RCQFMRFELG,1578,147,147,1.0,0.0,0.0,True,0.00516795865633075
IDKKYTWIME,152,0,0,1.0,0.0,0.0,True,0.0
VCZWFBJXPI,2188,148,148,1.0,0.0,0.6978683966635774,True,0.014828544949026877
QJRALSWCPS,213,151,151,1.0,0.0,0.0,True,0.0
ZBDBQAGKHL,423,149,149,0.9211195928753181,0.0,0.0,True,0.0
DHHWCKWSBF,256,147,147,1.0,0.0,0.0,True,0.0
XBQEABZYBI,113,0,0,0.0,0.0,0.0,True,0.0
QGUJAONAJX,100,0,0,1.0,0.0,0.0,True,0.0
KMSUUYLOPI,186,0,0,1.0,0.0,0.0,True,0.0
JXPREPIPIB,44188,152,152,0.9929797545178677,0.0,0.029326509352778658,False,0.0
IJXVITMHXW,103,0,0,1.0,0.0,0.0,True,0.0
MKSMEAAYQO,125,0,0,1.0,0.0,0.0,True,0.0
OKEYKAPNQQ,3001,152,152,1.0,0.0,0.0,False,0.0
JUPSKLCDAK,138,0,0,0.0,0.0,0.0,True,0.0
RBYWPBUYZU,5309,152,152,0.9941276756961546,0.0,0.0,False,0.0
ZWYKZDRDNH,1195,89,89,1.0,0.0,0.0,True,0.008583690987124463
QPKQCCLSHQ,2427,152,152,1.0,0.0,0.0,False,0.0
DUWZTVGRZC,285,151,151,1.0,0.0,0.0,True,0.0
LGLSPDIDER,293,151,151,1.0,0.0,0.0,True,0.0
NCVQGLPMYA,5087,152,152,1.0,0.0,0.0,False,0.0
SCCNJUVXPT,422,91,91,1.0,0.0,0.0,True,0.0
XXVABOHRJE,225,151,151,1.0,0.0,0.0,True,0.0
OICBJTUEBE,369,140,140,0.0,0.0,0.0,True,0.0
SFHQKJXXRB,146,0,0,1.0,0.0,0.0,True,0.0
EZBPUQJYPA,7649,152,152,0.987662422890143,0.0,0.0,False,0.0
LALZXMLKPN,2178,152,152,0.9855679702048417,0.0,0.0,False,0.0
GXIFXZJYGO,6605,152,152,0.9913307984790874,0.0,0.049125475285171104,False,0.0
SSFGQSPOIG,680,150,150,1.0,0.0,0.0,True,0.0
JZIQFGDRSN,343,151,151,1.0,0.0,0.0,True,0.0
QMXDDCVUUA,2404,140,140,1.0,0.0,0.0,True,0.0
SSRMXVIDDP,219,150,150,1.0,0.0,0.0,True,0.0
ZQQWKOLQGE,152,0,0,0.4482758620689655,0.0,0.0,True,0.39655172413793105
YYSBACTFKV,6768,152,152,0.9907984565152864,0.0,0.0,False,0.006381715642623924
MRSDRDGGYG,12627,152,152,0.997539096610304,0.0,0.0,False,0.0
BULCMTDKOY,26653,152,152,0.9923747276688453,0.0,0.0,False,0.000976635865073999
VNVYAXTKUQ,4044,152,152,0.9845540607872446,0.0,0.0,False,0.0
SERCYPEGJS,101,0,0,1.0,0.0,1.0,True,0.0
DSORPAPGEJ,754,152,152,1.0,0.0,0.0,False,0.008415147265077139
PBDMLXNUYF,12962,152,152,0.9951283637488401,0.0,0.0,False,0.0
ERQZMPNJFD,3413,152,152,1.0,0.0,0.0,False,0.0
MFKJYLLOTP,451,150,150,1.0,0.0,0.0,True,0.0
OFVSQAQXMF,835,1,1,0.0,0.0,0.0,True,0.0012422360248447205
UZMDBJOCNU,307,150,150,1.0,0.0,0.0,True,0.007220216606498195
VQYOXXWBAA,3749,152,152,0.9922022048937886,0.0,0.0,False,0.0
UYKWNVEZEB,4067,152,152,0.9774585087936587,0.0,0.0,False,0.0
HOMLUBYLOY,123,0,0,0.8494623655913979,0.0,0.0,True,0.021505376344086023
UCDGNSOPHI,2646,152,152,1.0,0.0,0.0,False,0.0011467889908256881
TGFWWNDWYS,296,151,151,1.0,0.0,0.462406015037594,True,0.0
KNMHXMNUHV,862,151,151,1.0,0.0,0.0,True,0.0
QLMIUHJMWL,216,152,152,1.0,0.0,0.0,False,0.0
FMHMCNQDRW,6905,152,152,0.9909818181818182,0.0,0.0,False,0.0
JTCANFDQIS,238,145,145,1.0,0.0,0.0,True,0.3125
EVREZWLLOZ,904,152,152,1.0,0.0,0.0,False,0.0
MFWWAVQNNM,127,0,0,0.9587628865979382,0.0,0.0,True,0.0
RTMBIKZBWM,150,0,0,1.0,0.0,0.0,True,0.0
QLBSDBSBJJ,337,122,122,1.0,0.0,0.0,True,0.0
QVJDAKNOOL,895,91,91,1.0,0.0,0.0,True,0.0
CFMSWUDLHZ,3418,152,152,1.0,0.0,0.0,False,0.0
PBUKNFFWXQ,151,0,0,0.9210526315789473,0.0,0.0,True,0.5526315789473685
IULJRRPTQX,7058,152,152,1.0,0.0,0.0,False,0.0005691519635742744
VBFTQOMJIH,106,0,0,1.0,0.0,0.0,True,0.0
VQSMSERWPT,5180,152,152,1.0,0.0,0.0,False,0.0
DNAZKRTEIU,487,137,137,1.0,0.0,0.0,True,0.0
NFYRWGMKZI,126,0,0,1.0,0.0,0.0,True,0.0
VHBUKUQWYW,1634,152,152,0.9608585858585859,0.0,0.0,False,0.0
NEGZYDEZDP,537,1,1,0.0,0.0,0.0,True,0.0
TPUDHNOYXQ,996,143,143,1.0,0.0,0.2950310559006211,True,0.005175983436853002
FDDLZFNDKT,1964,152,152,0.968459152016546,0.0,0.0,False,0.0
JACVTRCJDF,3419,152,152,0.9817055178518737,0.0,0.0,False,0.0
UWYQVZARVR,174,0,0,1.0,0.0,1.0,True,0.0
DIHUOLBDZU,1536,152,152,1.0,0.0,0.0,False,0.0
CCCGJFEBTQ,411,150,150,1.0,0.0,0.0,True,0.0
PVTUGXMDJT,1199,151,151,1.0,0.0,0.0,True,0.02480752780153978
BFHKAJBIWU,153,0,0,0.1623931623931624,0.0,0.0,True,0.10256410256410256
DWYJAZRQYL,178,0,0,1.0,0.0,0.0,True,0.07194244604316546
VWZVDLFQGQ,501,151,151,0.9320594479830149,0.0,0.0,True,0.0
RGWWGUZVHS,5196,152,152,1.0,0.0,0.0,False,0.0
CPOAQZPPRM,738,150,150,1.0,0.0,0.0,True,0.00423728813559322
MZVUFKUSQM,303,22,22,0.0,0.0,0.0,True,0.0
MXILBYWCCD,143,0,0,0.7256637168141593,0.0,0.0,True,0.0
PDHAEPTQXQ,9411,152,152,0.999786734911495,0.0,0.0,False,0.0021326508850501172
ILBEFFDPKW,154,0,0,0.24193548387096775,0.0,0.0,True,0.28225806451612906
FINIFFIGBT,813,151,151,1.0,0.0,0.0,True,0.0
LCHLHXLAXJ,104,0,0,1.0,0.0,0.0,True,0.05405405405405406
VMTZOZRFHX,419,1,1,0.0,0.0,0.0,True,0.03529411764705882
KJSBWDLNJK,5588,152,152,1.0,0.0,0.0,False,0.0
MHYWBGKPHI,107,0,0,1.0,0.0,0.0,True,0.5714285714285714
LVPGOCASNZ,385,152,152,1.0,0.0,0.0,False,0.0
VDYLCSBJSM,1883,149,149,0.9832703723691312,0.0,0.0,True,0.0
YPUWEYDUHH,108,0,0,1.0,0.0,0.0,True,0.1527777777777778
RWEWNURVPG,215,148,148,1.0,0.0,0.0,True,0.0
HBVMLMZONH,203,152,152,1.0,0.0,0.0,False,0.0
ZAARABZHBF,9739,152,152,0.9936141724173447,0.0,0.0,False,0.0
LKRBPFANSK,54,0,0,1.0,0.0,0.0,True,1.0
JIXENARIWF,135,0,0,0.4857142857142857,0.0,0.0,True,0.1523809523809524
LLCDVJXKNJ,1271,152,152,0.9750201450443191,0.0,0.8009669621273167,False,0.0
OLVVYQILYJ,109,0,0,1.0,0.0,0.0,True,0.3037974683544304
KJPYPEKVZO,123,0,0,1.0,0.0,0.0,True,0.0
QFPXOYZSMH,12825,152,152,0.9921062915201251,0.0,0.0,False,0.0
NRJEITQBTJ,2045,151,151,1.0,0.0,0.0,True,0.0
XVJALKRYNK,559,151,151,1.0,0.0,0.0,True,0.0
REYWVKAMOM,101,0,0,1.0,0.0,0.6338028169014085,True,0.0
AARBPZIGIP,1068,150,150,1.0,0.0,0.0,True,0.0
YFZCUOOYZJ,1655,113,113,0.0,0.0,0.0,True,0.0
GLTOUHVTGU,67,0,0,1.0,0.0,0.0,True,1.0
OMVTYYBQDH,754,1,1,0.0,0.0,0.0,True,0.032577903682719546
ISCWVRHNLF,19514,152,152,0.9903470938591087,0.0,0.0,False,0.0
NQTZAIGFBZ,20560,152,152,0.9984900146127618,0.0,0.0,False,0.00219191427179737
YNEYWRBPAZ,1265,1,1,0.0,0.0,0.0,True,0.0
BJMJHCTDCB,652,145,145,1.0,0.0,0.0,True,0.0
COLPMVSQQZ,636,151,151,1.0,0.0,0.0,True,0.0
HYVABBHFVL,847,151,151,1.0,0.0,0.0,True,0.0
VRHYPUFGHL,1204,137,137,0.9735945485519591,0.0,0.0,True,0.0
XIIWPPCGRX,3278,152,152,0.9904556650246306,0.0,0.30942118226600984,False,0.0
XBBPTRRJBL,1964,151,151,1.0,0.0,0.0,True,0.0031023784901758012
JYEEDUKPRG,102,0,0,1.0,0.0,0.0,True,0.7361111111111112
WCEBMNDFIP,958,151,151,1.0,0.0,0.0,True,0.0
WWWFSGDDMY,10608,152,152,1.0,0.0,0.0012289657780298732,False,0.0002836074872376631
WUBPTJCWJJ,278,152,152,1.0,0.0,0.0,False,0.0
QQFOGBSXDC,760,150,150,1.0,0.0,0.0,True,0.0
MJSIDITRZT,12791,152,152,0.9933390800094036,0.0,0.0,False,0.0
LSRBEHSDAS,112,0,0,0.0,0.0,0.0,True,0.0
HOMJZVBCIE,1056,152,152,1.0,0.0,0.0,False,0.0
IAJWMWFCNT,6724,152,152,0.9861069614580221,0.0,0.0,False,0.0
RZYKWOUSYT,5931,152,152,1.0,0.0,0.0,False,0.0
TFAIOTNWFI,1682,152,152,1.0,0.0,0.0,False,0.0
ERYBOKRCEJ,4345,152,152,0.9856315179606026,0.0,0.0,False,0.0016222479721900347
VVXSRUMAAV,3531,152,152,1.0,0.0,0.0,False,0.0
VBXBIAWCGP,15891,152,152,0.9929386545615031,0.0,0.0,False,0.0003152386356471849
IWPPOJQYDL,574,151,151,1.0,0.0,0.0,True,0.0
KKNQWIVJTO,131,0,0,1.0,0.0,0.0,True,0.0
ZRRPMJJESQ,115,0,0,1.0,0.0,0.0,True,0.0
DKDAYOUCGY,112,0,0,0.7678571428571429,0.0,0.0,True,0.7678571428571429
RPJOTTOFLV,1554,152,152,1.0,0.0,0.0,False,0.0
OPHDBGCYZL,2586,152,152,0.9757433489827856,0.0,0.0,False,0.0
LBINIOJUDA,120,0,0,0.07777777777777778,0.0,0.0,True,0.3888888888888889
UOWPLEXZTM,102,0,0,1.0,0.0,0.0,True,0.0
PMINKEJBOJ,18441,152,152,0.9932648959860952,0.0,0.0,False,0.0
TSSLGOSCPL,211,152,152,1.0,0.0,0.0,False,0.0
TJXPDRYIJC,6312,152,152,0.9901305316778096,0.0,0.0,False,0.0028653295128939827
ONZEBEVKXO,1624,152,152,0.9730238393977415,0.0,0.12797992471769135,False,0.0
YFQNIHTNNJ,5545,152,152,0.9943789664551224,0.0,0.0,False,0.0
IYWFFCKRPR,12251,152,152,0.9875623926028967,0.0,0.0,False,0.00024547909336388184
LFQXWAUKAZ,4499,152,152,1.0,0.0,0.0,False,0.0
MRZGSLIAMR,4521,152,152,0.9930973057225563,0.0,0.0,False,0.004676018704074816
ONCNIFCZFZ,153,0,0,1.0,0.0,0.0,True,0.0
JMWTJGYCHL,573,149,149,1.0,0.0,0.0,True,0.0
DETAEADFGS,11474,152,152,0.994582313876267,0.0,0.08502271932890598,False,0.0
MCXLTJLQNN,470,118,118,1.0,0.0,0.5863636363636363,True,0.00909090909090909
KCPBMIOTFH,1651,150,150,0.9808760024676126,0.0,0.0,True,0.0
EJHTDPWHWL,104,0,0,1.0,0.0,0.0,True,0.0
JLGLWFEXRP,100,0,0,0.9571428571428572,0.0,0.0,True,0.014285714285714285
LJQYRWYACR,8065,152,152,0.9963907902924705,0.0,0.024393279402613564,False,0.0
ARTCGLJWJR,264,152,152,1.0,0.0,0.0,False,0.0
TWUZZUTXAY,239,152,152,1.0,0.0,0.0,False,0.0
MSPBLOPCLB,22069,152,152,0.9985934026044739,0.0,0.0,False,0.0004083669857979037
LLJBZGJOIM,1589,149,149,0.9801154586273252,0.0,0.0,True,0.0
JIDSICCRSS,7540,152,152,1.0,0.0,0.0,False,0.0
NDCHBRXWAX,44750,152,152,0.9979203935599285,0.0,0.0,False,0.00029069767441860465
GWFQOLJNCT,20566,152,152,0.998245443025636,0.0,0.0,False,0.0025830977678136273
IRZCVIRIHI,3254,152,152,0.9903846153846154,0.0,0.0,False,0.0
DAANKZREWK,110,0,0,0.5375,0.0,0.0,True,0.5375
MVVZGFQRWY,254,13,13,0.11707317073170732,0.0,0.0,True,0.35121951219512193
GLLYLJHXDU,3820,152,152,1.0,0.0,0.0,False,0.0
UFDJHGAWMO,1477,152,152,1.0,0.0,0.0,False,0.0
DEEIIYBDSA,2459,152,152,1.0,0.0,0.0,False,0.0032935364347468094
NZHDECKKQN,15928,152,152,1.0,0.0,0.0,False,0.0
CSSACAFRSQ,29521,152,152,0.9978976636940083,0.0,0.02939879963378658,False,0.0003729951510630362
HVCKMGEGXD,105,0,0,1.0,0.0,0.0,True,0.0
MBAAQWOLOP,261,139,139,1.0,0.0,0.0,True,0.2727272727272727
ILGCBVEJNQ,15103,152,152,0.9920387447754263,0.0,0.0,False,0.0
CQBTHKQBCD,1305,1,1,0.0,0.0,0.0,True,0.0
SZQOQJLLJM,299,150,150,1.0,0.0,0.0,True,0.22304832713754646
